Generation,Avg. fitness,Best fitness,Peak fitness,Hp contacts,Overlaps,Mutation rate
1639,9.030003948458427,32.0,34.0,32,0,2666
1640,8.726440735008834,31.0,34.0,31,0,2668
1641,8.676153109548768,31.0,34.0,31,0,2648
1642,8.797963123300862,31.0,34.0,31,0,2647
1643,8.499983544227456,34.0,34.0,34,0,2643
1644,8.559276738337077,33.0,34.0,33,0,2659
1645,8.640731221009709,33.0,34.0,33,0,2648
1646,8.344150398655145,33.0,34.0,33,0,2633
1647,8.413669180708713,33.0,34.0,33,0,2645
1648,8.726036207802197,33.0,34.0,33,0,2650
1649,8.995218780323578,33.0,34.0,33,0,2667
1650,8.74160439745681,33.0,34.0,33,0,2681
1651,8.80784633136426,32.0,34.0,32,0,2721
1652,8.446503480742107,32.0,34.0,32,0,2695
1653,8.335139237218508,32.0,34.0,32,0,2687
1654,8.543831367369208,32.0,34.0,32,0,2680
1655,8.56249933239874,34.0,34.0,34,0,2663
1656,8.663949259821928,34.0,34.0,34,0,2674
1657,8.845120373250454,34.0,34.0,34,0,2688
1658,8.493128921431097,33.0,34.0,33,0,2691
1659,8.471165273397014,33.0,34.0,33,0,2684
1660,8.61179111781434,34.0,34.0,34,0,2682
1661,8.707694649540684,33.0,34.0,33,0,2678
1662,8.696398077945648,34.0,34.0,34,0,2699
1663,8.857266111468254,33.0,34.0,33,0,2741
1664,8.575075316211542,33.0,34.0,33,0,2753
1665,8.825875393473517,33.0,34.0,33,0,2745
1666,8.603834154102122,33.0,34.0,33,0,2745
1667,8.540839881324109,32.0,34.0,32,0,2752
1668,8.449163644184921,34.0,34.0,34,0,2790
1669,8.621863640728025,30.0,34.0,30,0,2757
1670,8.648390206990289,32.0,34.0,32,0,2756
1671,8.466933577195821,34.0,34.0,34,0,2772
1672,8.49871798661037,32.0,34.0,32,0,2789
1673,8.41519730360399,32.0,34.0,32,0,2766
1674,8.310102651481008,32.0,34.0,32,0,2766
1675,8.435800736002303,32.0,34.0,32,0,2734
1676,8.800834929697963,32.0,34.0,32,0,2732
1677,8.402916701388122,32.0,34.0,32,0,2741
1678,8.327169989925013,32.0,34.0,32,0,2750
1679,8.459015048675763,32.0,34.0,32,0,2717
1680,8.292070027208727,32.0,34.0,32,0,2707
1681,8.600526757394405,32.0,34.0,32,0,2699
1682,8.441527683021965,32.0,34.0,32,0,2703
1683,8.25237245809922,32.0,34.0,32,0,2667
1684,8.578140728638296,34.0,34.0,34,0,2684
1685,8.940903154994253,33.0,34.0,33,0,2681
1686,8.970649795822531,33.0,34.0,33,0,2680
1687,8.84783481016271,33.0,34.0,33,0,2697
1688,8.658887592685486,33.0,34.0,33,0,2702
1689,8.639530352247787,33.0,34.0,33,0,2693
1690,8.305990249413638,32.0,34.0,32,0,2722
1691,8.42570816258008,32.0,34.0,32,0,2700
1692,8.358337197616326,32.0,34.0,32,0,2677
1693,8.277791298000107,31.0,34.0,31,0,2667
1694,8.70542484576026,31.0,34.0,31,0,2689
1695,8.35147707846299,31.0,34.0,31,0,2692
1696,8.682801642054018,31.0,34.0,31,0,2725
1697,8.933483271577268,32.0,34.0,32,0,2721
1698,8.82390157580591,31.0,34.0,31,0,2729
1699,8.579463884485099,31.0,34.0,31,0,2760
1700,8.676868521196328,30.0,34.0,30,0,2756
1701,8.81263527254228,33.0,34.0,33,0,2744
1702,8.172792560080563,31.0,34.0,31,0,2738
1703,8.380454289011542,31.0,34.0,31,0,2746
1704,8.543232476945613,31.0,34.0,31,0,2715
1705,8.586037856299681,31.0,34.0,31,0,2690
1706,8.46782695073706,34.0,34.0,34,0,2690
1707,8.404424451770682,33.0,34.0,33,0,2694
1708,8.197266092095491,33.0,34.0,33,0,2708
1709,8.565109738967564,33.0,34.0,33,0,2744
1710,8.673193881897518,31.0,34.0,31,0,2714
1711,8.314401047224585,32.0,34.0,32,0,2711
1712,8.580021359267503,32.0,34.0,32,0,2749
1713,8.476650181907894,32.0,34.0,32,0,2750
1714,8.33412317115054,32.0,34.0,32,0,2789
1715,8.523799755327337,31.0,34.0,31,0,2775
1716,8.200979713984319,32.0,34.0,32,0,2800
1717,8.471718419041569,32.0,34.0,32,0,2788
1718,8.84212363794934,31.0,34.0,31,0,2785
1719,8.683885622945589,31.0,34.0,31,0,2785
1720,8.511639254263132,32.0,34.0,32,0,2777
1721,8.40959407867939,33.0,34.0,33,0,2766
1722,8.28831714579832,31.0,34.0,31,0,2759
1723,8.561098749878314,31.0,34.0,31,0,2757
1724,8.333115948812084,31.0,34.0,31,0,2736
1725,8.538641276007862,32.0,34.0,32,0,2728
1726,8.20450679200652,29.0,34.0,29,0,2718
1727,8.558556489934011,34.0,34.0,34,0,2687
1728,8.828727784385316,31.0,34.0,31,0,2683
1729,8.328659060770773,31.0,34.0,31,0,2708
1730,8.040284645930186,31.0,34.0,31,0,2729
1731,8.520782736790014,31.0,34.0,31,0,2735
1732,8.653044600520294,32.0,34.0,32,0,2732
1733,8.293713105108454,31.0,34.0,31,0,2738
1734,8.435765660515019,32.0,34.0,32,0,2749
1735,8.497727633481098,32.0,34.0,32,0,2741
1736,8.290824073126606,32.0,34.0,32,0,2758
1737,8.23109460595535,32.0,34.0,32,0,2759
1738,8.569050402363182,31.0,34.0,31,0,2741
1739,8.381720766302209,31.0,34.0,31,0,2737
1740,8.456689608026423,31.0,34.0,31,0,2721
1741,8.549998309789178,32.0,34.0,32,0,2711
1742,8.23213050771215,31.0,34.0,31,0,2715
1743,8.509500026184979,31.0,34.0,31,0,2708
1744,8.628919693355583,31.0,34.0,31,0,2737
1745,8.407808899498985,31.0,34.0,31,0,2755
1746,8.423815036998908,32.0,34.0,32,0,2748
1747,8.232631277204153,32.0,34.0,32,0,2742
1748,8.479906631039924,32.0,34.0,32,0,2709
1749,8.531249732848359,34.0,34.0,34,0,2707
1750,8.5674068373977,32.0,34.0,32,0,2706
1751,8.791670167787688,33.0,34.0,33,0,2724
1752,8.482208040154255,34.0,34.0,34,0,2748
1753,8.383128690146059,33.0,34.0,33,0,2759
1754,8.374815361113406,32.0,34.0,32,0,2764
1755,8.360140092588962,30.0,34.0,30,0,2751
1756,8.755667828117899,34.0,34.0,34,0,2728
1757,8.534886577258563,33.0,34.0,33,0,2732
1758,8.59352403835215,34.0,34.0,34,0,2714
1759,8.557920176358168,34.0,34.0,34,0,2712
1760,8.59567851286821,34.0,34.0,34,0,2711
1761,8.474947552601726,34.0,34.0,34,0,2699
1762,8.334513390881527,33.0,34.0,33,0,2686
1763,8.562275354875439,32.0,34.0,32,0,2692
1764,8.637611722772355,32.0,34.0,32,0,2701
1765,8.559640873562909,32.0,34.0,32,0,2707
1766,8.592851201507763,31.0,34.0,31,0,2698
1767,8.622734151804657,31.0,34.0,31,0,2720
1768,8.401929666346717,31.0,34.0,31,0,2718
1769,8.243420782349444,31.0,34.0,31,0,2702
1770,8.081878966223375,31.0,34.0,31,0,2681
1771,8.514977429876762,31.0,34.0,31,0,2630
1772,8.271013683446101,31.0,34.0,31,0,2623
1773,8.371970295832849,31.0,34.0,31,0,2648
1774,8.302838541185636,31.0,34.0,31,0,2640
1775,8.288330991231863,32.0,34.0,32,0,2628
1776,8.532896650035529,32.0,34.0,32,0,2640
1777,8.811015606627329,31.0,34.0,31,0,2646
1778,8.55556534728872,30.0,34.0,30,0,2651
1779,8.368629906488637,30.0,34.0,30,0,2680
1780,8.6478483706087,31.0,34.0,31,0,2677
1781,8.228578878765479,31.0,34.0,31,0,2684
1782,8.236518661534339,31.0,34.0,31,0,2706
1783,8.510507936287324,31.0,34.0,31,0,2715
1784,8.56152409757384,31.0,34.0,31,0,2690
1785,8.187232232911725,31.0,34.0,31,0,2727
1786,8.157014750750557,31.0,34.0,31,0,2738
1787,8.354376416249446,32.0,34.0,32,0,2743
1788,8.113178009849321,32.0,34.0,32,0,2755
1789,8.038013456870768,32.0,34.0,32,0,2721
1790,7.932700239335551,30.0,34.0,30,0,2701
1791,8.439367856874,30.0,34.0,30,0,2693
1792,8.589079613466943,32.0,34.0,32,0,2694
1793,8.58453822490656,32.0,34.0,32,0,2681
1794,8.154389601278446,32.0,34.0,32,0,2703
1795,8.351774022577422,32.0,34.0,32,0,2688
1796,8.686076872294896,32.0,34.0,32,0,2665
1797,8.62424012806716,31.0,34.0,31,0,2681
1798,7.997065530412137,30.0,34.0,30,0,2653
1799,8.142358811565831,30.0,34.0,30,0,2633
1800,8.35126159087348,31.0,34.0,31,0,2628
1801,8.708400123174611,31.0,34.0,31,0,2643
1802,8.669847957436287,32.0,34.0,32,0,2639
1803,8.572912134434034,32.0,34.0,32,0,2637
1804,8.86784535284298,32.0,34.0,32,0,2619
1805,8.73420655244224,33.0,34.0,33,0,2623
1806,8.936425634099875,32.0,34.0,32,0,2609
1807,8.510897279590978,33.0,34.0,33,0,2641
1808,8.390975632742773,34.0,34.0,34,0,2676
1809,8.596123977328535,34.0,34.0,34,0,2667
1810,8.794604889080844,34.0,34.0,34,0,2697
1811,8.680395663660462,33.0,34.0,33,0,2720
1812,8.861284788671876,33.0,34.0,33,0,2748
1813,8.783552532020902,32.0,34.0,32,0,2716
1814,8.520490100928201,32.0,34.0,32,0,2745
1815,8.302346962201078,34.0,34.0,34,0,2780
1816,8.289129465267768,34.0,34.0,34,0,2812
1817,8.31645022393897,32.0,34.0,32,0,2812
1818,8.440809082657902,32.0,34.0,32,0,2788
1819,8.744077391265971,34.0,34.0,34,0,2787
1820,8.486325816771764,34.0,34.0,34,0,2787
1821,8.482383978356772,32.0,34.0,32,0,2793
1822,8.8526528098955,32.0,34.0,32,0,2805
1823,9.132569245657235,32.0,34.0,32,0,2789
1824,8.866038250192865,32.0,34.0,32,0,2793
1825,8.358595204504386,31.0,34.0,31,0,2770
1826,8.664587035185368,31.0,34.0,31,0,2754
1827,8.840716124688207,31.0,34.0,31,0,2738
1828,8.724080324316626,30.0,34.0,30,0,2734
1829,8.696523434602963,30.0,34.0,30,0,2739
1830,8.562239719200015,30.0,34.0,30,0,2756
1831,8.602557979495833,32.0,34.0,32,0,2734
1832,8.610754809608043,32.0,34.0,32,0,2686
1833,8.803493982076121,31.0,34.0,31,0,2690
1834,8.520214128236828,32.0,34.0,32,0,2688
1835,8.841208045675977,31.0,34.0,31,0,2701
1836,8.654480308763453,31.0,34.0,31,0,2678
1837,8.95513513086083,32.0,34.0,32,0,2667
1838,8.631904843190641,33.0,34.0,33,0,2694
1839,8.436429593851154,33.0,34.0,33,0,2734
1840,8.79323274728235,33.0,34.0,33,0,2686
1841,8.62530325454636,32.0,34.0,32,0,2644
1842,9.15049623368542,34.0,34.0,34,0,2613
1843,8.859113632667203,31.0,34.0,31,0,2618
1844,8.986247611111867,31.0,34.0,31,0,2659
1845,8.872740770314621,34.0,34.0,34,0,2669
1846,8.628680794467305,34.0,34.0,34,0,2672
1847,8.81132615562727,33.0,34.0,33,0,2656
1848,8.884349601854689,33.0,34.0,33,0,2643
1849,8.828547004064998,33.0,34.0,33,0,2637
1850,9.016246675879067,33.0,34.0,33,0,2686
1851,8.936632363840141,33.0,34.0,33,0,2741
1852,8.812645133033001,33.0,34.0,33,0,2755
1853,8.433182887037239,33.0,34.0,33,0,2800
1854,8.483960810643303,33.0,34.0,33,0,2795
1855,8.300058136834126,33.0,34.0,33,0,2795
1856,8.324433861196628,33.0,34.0,33,0,2805
1857,8.248799577294793,33.0,34.0,33,0,2790
1858,8.652337949061033,33.0,34.0,33,0,2787
1859,8.715448748793827,33.0,34.0,33,0,2763
1860,8.555294314047492,33.0,34.0,33,0,2755
1861,8.196323800859764,33.0,34.0,33,0,2734
1862,8.82078279181958,33.0,34.0,33,0,2730
1863,8.529719001734257,33.0,34.0,33,0,2710
1864,9.037834702428466,33.0,34.0,33,0,2687
1865,8.719492587433448,33.0,34.0,33,0,2689
1866,8.682944371215756,32.0,34.0,32,0,2699
1867,8.573341565247803,32.0,34.0,32,0,2701
1868,8.236455177008754,32.0,34.0,32,0,2725
1869,8.638968450538828,32.0,34.0,32,0,2734
1870,8.463064095830381,32.0,34.0,32,0,2728
1871,8.64095533403748,32.0,34.0,32,0,2741
1872,8.50078907377291,33.0,34.0,33,0,2726
1873,8.602062961767478,32.0,34.0,32,0,2722
1874,8.366628256631403,32.0,34.0,32,0,2712
1875,8.790587678806313,33.0,34.0,33,0,2701
1876,8.939814024018947,33.0,34.0,33,0,2694
1877,8.446905978319753,31.0,34.0,31,0,2715
1878,8.250625954084814,30.0,34.0,30,0,2724
1879,8.58227033034172,32.0,34.0,32,0,2736
1880,8.522678748473371,30.0,34.0,30,0,2713
1881,8.431893781216393,32.0,34.0,32,0,2724
1882,8.646266776294338,31.0,34.0,31,0,2732
1883,8.73739397318959,34.0,34.0,34,0,2727
1884,8.67689137791649,34.0,34.0,34,0,2753
1885,8.930661480921259,31.0,34.0,31,0,2756
1886,8.230308482953252,34.0,34.0,34,0,2764
1887,8.448437830551333,33.0,34.0,33,0,2774
1888,8.342550177359179,33.0,34.0,33,0,2749
1889,8.62140851837596,33.0,34.0,33,0,2747
1890,9.01691573765829,34.0,34.0,34,0,2803
1891,8.34274174773461,34.0,34.0,34,0,2805
1892,8.47426165888579,34.0,34.0,34,0,2826
1893,8.487391781996031,34.0,34.0,34,0,2782
1894,8.615022407578737,34.0,34.0,34,0,2793
1895,8.475108844186863,33.0,34.0,33,0,2782
1896,8.419820997135426,33.0,34.0,33,0,2794
1897,8.299749044598546,32.0,34.0,32,0,2774
1898,8.81064417541715,32.0,34.0,32,0,2730
1899,8.849579359009626,32.0,34.0,32,0,2705
1900,8.566647081449771,32.0,34.0,32,0,2706
1901,8.893247175462793,34.0,34.0,34,0,2693
1902,8.951850563899974,34.0,34.0,34,0,2731
1903,8.50522281095848,34.0,34.0,34,0,2767
1904,8.509349361431855,34.0,34.0,34,0,2773
1905,8.691437364504909,31.0,34.0,31,0,2769
1906,8.291011480646562,31.0,34.0,31,0,2769
1907,8.062194783058011,32.0,34.0,32,0,2779
1908,8.34431483262817,30.0,34.0,30,0,2779
1909,8.513596991603979,31.0,34.0,31,0,2759
1910,8.557954396067213,32.0,34.0,32,0,2764
1911,8.672939031998306,32.0,34.0,32,0,2789
1912,8.452381976182293,31.0,34.0,31,0,2784
1913,8.1870571980501,31.0,34.0,31,0,2802
1914,8.548813093635665,31.0,34.0,31,0,2780
1915,8.4876313325742,33.0,34.0,33,0,2793
1916,8.669837033451955,33.0,34.0,33,0,2793
1917,8.59487896895401,32.0,34.0,32,0,2799
1918,8.181738217108116,32.0,34.0,32,0,2781
1919,8.368985540998354,32.0,34.0,32,0,2768
1920,8.258084448717424,30.0,34.0,30,0,2746
1921,8.296158539508571,32.0,34.0,32,0,2726
1922,8.520027403176307,31.0,34.0,31,0,2722
1923,8.092098461876535,31.0,34.0,31,0,2729
1924,8.362159065286798,32.0,34.0,32,0,2736
1925,8.506541895417259,31.0,34.0,31,0,2779
1926,8.775505189086863,32.0,34.0,32,0,2759
1927,8.45353908709195,34.0,34.0,34,0,2746
1928,8.472385870127429,32.0,34.0,32,0,2761
1929,8.634316422727522,30.0,34.0,30,0,2767
1930,8.497152471841678,34.0,34.0,34,0,2772
1931,8.556392878697137,34.0,34.0,34,0,2780
1932,8.214193422911151,34.0,34.0,34,0,2764
1933,8.598715380098449,31.0,34.0,31,0,2770
1934,8.220244829162649,31.0,34.0,31,0,2780
1935,8.853791428258141,32.0,34.0,32,0,2777
1936,8.563225055197076,32.0,34.0,32,0,2778
1937,8.30307064049586,32.0,34.0,32,0,2773
1938,8.579309397872533,32.0,34.0,32,0,2778
1939,8.631067358207687,32.0,34.0,32,0,2760
1940,8.577614674711945,32.0,34.0,32,0,2735
1941,8.740902817773756,32.0,34.0,32,0,2741
1942,8.717768548956006,32.0,34.0,32,0,2749
1943,8.496739142668572,32.0,34.0,32,0,2791
1944,8.28452186216828,33.0,34.0,33,0,2800
1945,8.328497605221132,33.0,34.0,33,0,2777
1946,8.141251864601692,33.0,34.0,33,0,2750
1947,8.051203518579399,33.0,34.0,33,0,2723
1948,8.00055908292645,33.0,34.0,33,0,2710
1949,8.467332366838958,34.0,34.0,34,0,2660
1950,8.406946944284677,33.0,34.0,33,0,2664
1951,8.310008566878672,33.0,34.0,33,0,2666
1952,8.291509238384757,33.0,34.0,33,0,2753
1953,8.231677930680503,31.0,34.0,31,0,2737
1954,8.275338786849764,31.0,34.0,31,0,2769
1955,8.147953767594855,31.0,34.0,31,0,2775
1956,8.129378744723915,31.0,34.0,31,0,2766
1957,8.117572724041946,32.0,34.0,32,0,2757
1958,8.416348566129852,32.0,34.0,32,0,2751
1959,8.462236363734979,32.0,34.0,32,0,2733
1960,8.237679292352258,32.0,34.0,32,0,2736
1961,7.952886537374527,31.0,34.0,31,0,2755
1962,8.115709333701956,33.0,34.0,33,0,2729
1963,8.64581842149763,33.0,34.0,33,0,2698
1964,8.793409242148996,33.0,34.0,33,0,2692
1965,8.730342950439418,33.0,34.0,33,0,2707
1966,8.73698544229609,33.0,34.0,33,0,2718
1967,8.670505390133618,33.0,34.0,33,0,2732
1968,8.22906353118155,33.0,34.0,33,0,2755
1969,8.257375685739403,32.0,34.0,32,0,2753
1970,8.441493999415773,32.0,34.0,32,0,2719
1971,8.529566091790775,31.0,34.0,31,0,2696
1972,8.378565516152532,32.0,34.0,32,0,2681
1973,8.485375032666244,32.0,34.0,32,0,2678
1974,8.410438420786704,31.0,34.0,31,0,2676
1975,8.674591087542803,32.0,34.0,32,0,2714
1976,8.721762841053133,32.0,34.0,32,0,2715
1977,8.496530210087425,32.0,34.0,32,0,2725
1978,8.485390263201854,31.0,34.0,31,0,2724
1979,8.370351952041041,33.0,34.0,33,0,2717
1980,8.600680987449582,31.0,34.0,31,0,2719
1981,8.694218885686073,32.0,34.0,32,0,2717
1982,8.308196240095276,32.0,34.0,32,0,2716
1983,8.304971490824652,30.0,34.0,30,0,2723
1984,8.303074134326183,33.0,34.0,33,0,2713
1985,8.550031647067017,33.0,34.0,33,0,2700
1986,8.507206436080562,32.0,34.0,32,0,2685
1987,8.503951521076342,31.0,34.0,31,0,2703
1988,8.118125631999883,31.0,34.0,31,0,2705
1989,8.398763649157544,32.0,34.0,32,0,2701
1990,8.242701543567684,31.0,34.0,31,0,2697
1991,8.40783146399076,31.0,34.0,31,0,2708
1992,8.772776309464017,31.0,34.0,31,0,2708
1993,9.014323125747314,31.0,34.0,31,0,2711
1994,8.482557044365018,31.0,34.0,31,0,2725
1995,8.281765018595129,31.0,34.0,31,0,2758
1996,8.578598472891203,30.0,34.0,30,0,2708
1997,8.83067909245083,30.0,34.0,30,0,2664
1998,8.827428516255535,30.0,34.0,30,0,2665
1999,8.701932475079339,30.0,34.0,30,0,2654
2000,8.763494927151827,31.0,34.0,31,0,2677
