Generation,Avg. fitness,Best fitness,Peak fitness,Hp contacts,Overlaps,Mutation rate
1516,7.702367603637389,33.0,33.0,33,0,2797
1517,7.900230789263913,31.0,33.0,31,0,2803
1518,8.030173515663252,32.0,33.0,32,0,2801
1519,7.8598353236753935,32.0,33.0,32,0,2784
1520,7.726134560912056,32.0,33.0,32,0,2764
1521,7.7517887275840645,29.0,33.0,29,0,2733
1522,7.555629291055415,30.0,33.0,30,0,2741
1523,7.920711369720991,30.0,33.0,30,0,2721
1524,7.388368007876527,30.0,33.0,30,0,2730
1525,7.613474589026228,31.0,33.0,31,0,2715
1526,7.978904192581284,31.0,33.0,31,0,2686
1527,7.8405273554559045,31.0,33.0,31,0,2670
1528,7.4445964025808555,31.0,33.0,31,0,2682
1529,8.069252679866644,31.0,33.0,31,0,2665
1530,7.87617331803805,31.0,33.0,31,0,2680
1531,7.90691608747776,31.0,33.0,31,0,2698
1532,8.139822298687974,26.0,33.0,26,0,2699
1533,8.024017674251724,28.0,33.0,28,0,2692
1534,7.7774455156212605,28.0,33.0,28,0,2696
1535,7.997967392858104,28.0,33.0,28,0,2671
1536,8.239858481950694,27.0,33.0,27,0,2660
1537,8.149364814292746,28.0,33.0,28,0,2654
1538,8.191524921977804,28.0,33.0,28,0,2641
1539,8.401087215226896,27.0,33.0,27,0,2649
1540,7.883072452047433,27.0,33.0,27,0,2672
1541,7.827419212775369,27.0,33.0,27,0,2679
1542,8.06535507340971,27.0,33.0,27,0,2698
1543,8.190350227220001,27.0,33.0,27,0,2709
1544,7.979199660209682,27.0,33.0,27,0,2727
1545,7.836970930489129,27.0,33.0,27,0,2702
1546,8.100212045626817,27.0,33.0,27,0,2700
1547,8.38527412667493,27.0,33.0,27,0,2649
1548,8.309362867941283,28.0,33.0,28,0,2628
1549,8.10973871230926,28.0,33.0,28,0,2624
1550,8.70918968032199,28.0,33.0,28,0,2604
1551,8.5743214974001,28.0,33.0,28,0,2650
1552,8.459066651360967,28.0,33.0,28,0,2680
1553,8.181246410370866,28.0,33.0,28,0,2728
1554,8.364574831312733,28.0,33.0,28,0,2718
1555,8.279465638368452,28.0,33.0,28,0,2693
1556,8.014255164280637,28.0,33.0,28,0,2705
1557,8.391756889190232,28.0,33.0,28,0,2727
1558,8.368414589839974,28.0,33.0,28,0,2705
1559,8.273939027803069,28.0,33.0,28,0,2689
1560,8.163814132460613,28.0,33.0,28,0,2697
1561,7.927102364707701,28.0,33.0,28,0,2707
1562,8.164413753962918,28.0,33.0,28,0,2709
1563,7.95123339792962,28.0,33.0,28,0,2704
1564,8.219391811036841,28.0,33.0,28,0,2714
1565,8.012142223307212,28.0,33.0,28,0,2693
1566,7.801251373022614,28.0,33.0,28,0,2684
1567,8.193997042557283,28.0,33.0,28,0,2670
1568,8.244957500812195,28.0,33.0,28,0,2665
1569,8.240615811698792,28.0,33.0,28,0,2658
1570,8.270034172919429,28.0,33.0,28,0,2656
1571,8.291661492486648,30.0,33.0,30,0,2644
1572,8.328530363463782,28.0,33.0,28,0,2620
1573,8.574033269051478,28.0,33.0,28,0,2612
1574,8.189181217697094,28.0,33.0,28,0,2655
1575,8.488384004664429,28.0,33.0,28,0,2651
1576,8.53694722539617,28.0,33.0,28,0,2630
1577,8.524298523315956,29.0,33.0,29,0,2638
1578,8.712349967639039,30.0,33.0,30,0,2639
1579,8.58819562616824,30.0,33.0,30,0,2629
1580,8.93923295069905,30.0,33.0,30,0,2606
1581,8.63986778935512,29.0,33.0,29,0,2605
1582,9.068617298474908,29.0,33.0,29,0,2602
1583,8.700015267859214,29.0,33.0,29,0,2600
1584,8.784694764938289,29.0,33.0,29,0,2598
1585,8.656975906006767,29.0,33.0,29,0,2596
1586,8.58594402072754,29.0,33.0,29,0,2609
1587,8.492060961099495,30.0,33.0,30,0,2630
1588,8.364748008371526,30.0,33.0,30,0,2638
1589,8.029260776977655,30.0,33.0,30,0,2662
1590,8.324693912009458,30.0,33.0,30,0,2662
1591,7.956807978749905,30.0,33.0,30,0,2641
1592,8.57567524884329,30.0,33.0,30,0,2616
1593,8.728905051550552,29.0,33.0,29,0,2649
1594,8.497453386454763,29.0,33.0,29,0,2680
1595,8.512077573300491,29.0,33.0,29,0,2680
1596,8.221703269736832,29.0,33.0,29,0,2719
1597,8.27351829089343,29.0,33.0,29,0,2734
1598,8.321233037692275,29.0,33.0,29,0,2701
1599,8.522096535217534,29.0,33.0,29,0,2728
1600,8.177044458418392,29.0,33.0,29,0,2669
1601,8.217994230000983,29.0,33.0,29,0,2683
1602,8.864763296787856,29.0,33.0,29,0,2661
1603,8.531088090042779,29.0,33.0,29,0,2651
1604,8.555705474108468,31.0,33.0,31,0,2665
1605,8.577839268046358,29.0,33.0,29,0,2648
1606,8.787546927866103,29.0,33.0,29,0,2662
1607,8.40272520208243,29.0,33.0,29,0,2694
1608,8.239527044726271,30.0,33.0,30,0,2718
1609,8.3336270510307,30.0,33.0,30,0,2708
1610,8.272356203894937,29.0,33.0,29,0,2677
1611,8.193843496950219,29.0,33.0,29,0,2671
1612,8.442489050713863,29.0,33.0,29,0,2668
1613,8.4478571070419,29.0,33.0,29,0,2666
1614,8.029132928827943,31.0,33.0,31,0,2691
1615,8.693412171236208,31.0,33.0,31,0,2711
1616,8.219269243022243,29.0,33.0,29,0,2672
1617,8.682252925796869,29.0,33.0,29,0,2673
1618,8.541448075582213,27.0,33.0,27,0,2656
1619,8.578374981316513,31.0,33.0,31,0,2656
1620,8.528576102399978,29.0,33.0,29,0,2637
1621,8.593773409509389,30.0,33.0,30,0,2632
1622,8.382279771451843,29.0,33.0,29,0,2635
1623,8.083981899941596,28.0,33.0,28,0,2644
1624,8.791619007513331,29.0,33.0,29,0,2601
1625,8.779541687151392,29.0,33.0,29,0,2548
1626,9.037197649654964,29.0,33.0,29,0,2559
1627,8.434164701319343,29.0,33.0,29,0,2578
1628,8.296195180035308,29.0,33.0,29,0,2571
1629,8.458442431621412,30.0,33.0,30,0,2573
1630,8.352067381618442,30.0,33.0,30,0,2541
1631,8.542750832528766,29.0,33.0,29,0,2543
1632,8.148552803104778,31.0,33.0,31,0,2546
1633,8.600582403745202,29.0,33.0,29,0,2532
1634,8.808539005513124,29.0,33.0,29,0,2530
1635,8.775419104410547,29.0,33.0,29,0,2523
1636,8.306238833259206,29.0,33.0,29,0,2571
1637,8.401467500381582,29.0,33.0,29,0,2590
1638,8.60620889456455,29.0,33.0,29,0,2595
1639,8.50466146717704,29.0,33.0,29,0,2603
1640,8.627385321587628,29.0,33.0,29,0,2616
1641,8.172392722123151,29.0,33.0,29,0,2651
1642,8.36729727847939,28.0,33.0,28,0,2670
1643,8.090186668333688,28.0,33.0,28,0,2659
1644,8.23915601018496,28.0,33.0,28,0,2641
1645,8.14437409855237,28.0,33.0,28,0,2624
1646,8.405736855046202,28.0,33.0,28,0,2589
1647,8.226074115598266,29.0,33.0,29,0,2592
1648,8.242386172637156,29.0,33.0,29,0,2609
1649,8.034507528003003,29.0,33.0,29,0,2617
1650,8.161855153631901,29.0,33.0,29,0,2627
1651,8.405009674477713,29.0,33.0,29,0,2612
1652,7.838611609361803,28.0,33.0,28,0,2625
1653,8.279528361833382,28.0,33.0,28,0,2626
1654,7.939547263876633,29.0,33.0,29,0,2641
1655,8.128263029238537,29.0,33.0,29,0,2657
1656,8.408575713398841,28.0,33.0,28,0,2707
1657,8.217219443419419,29.0,33.0,29,0,2689
1658,8.359656510724172,28.0,33.0,28,0,2708
1659,7.894957431477093,29.0,33.0,29,0,2697
1660,7.898778824480194,29.0,33.0,29,0,2676
1661,8.345205744680738,29.0,33.0,29,0,2651
1662,8.653756377252456,29.0,33.0,29,0,2675
1663,8.428120882725416,29.0,33.0,29,0,2656
1664,8.396662062464726,29.0,33.0,29,0,2680
1665,8.212260208778753,29.0,33.0,29,0,2691
1666,8.043021333008893,29.0,33.0,29,0,2653
1667,8.48408797956978,29.0,33.0,29,0,2655
1668,8.349292751670552,29.0,33.0,29,0,2658
1669,8.364898587854505,29.0,33.0,29,0,2662
1670,8.09429132269009,29.0,33.0,29,0,2692
1671,7.922689338559541,28.0,33.0,28,0,2740
1672,8.1014808798073,31.0,33.0,31,0,2708
1673,8.295637156910642,29.0,33.0,29,0,2692
1674,8.040618656331915,29.0,33.0,29,0,2700
1675,8.243183996922506,29.0,33.0,29,0,2696
1676,8.2868306508746,30.0,33.0,30,0,2715
1677,8.2180471216221,30.0,33.0,30,0,2708
1678,7.87242796960359,30.0,33.0,30,0,2738
1679,8.204536277540074,30.0,33.0,30,0,2718
1680,8.340753898359917,30.0,33.0,30,0,2693
1681,7.9337452980455705,29.0,33.0,29,0,2715
1682,7.950080575224188,29.0,33.0,29,0,2707
1683,8.036462692129481,28.0,33.0,28,0,2688
1684,8.458099629978555,29.0,33.0,29,0,2679
1685,8.720475943151706,28.0,33.0,28,0,2656
1686,8.620351489361123,28.0,33.0,28,0,2688
1687,8.490869356834516,31.0,33.0,31,0,2694
1688,8.218702076578436,31.0,33.0,31,0,2673
1689,8.309734228059828,31.0,33.0,31,0,2658
1690,8.326372377779835,31.0,33.0,31,0,2647
1691,7.894200277338491,29.0,33.0,29,0,2647
1692,8.531780633759936,29.0,33.0,29,0,2662
1693,8.328743063868028,30.0,33.0,30,0,2651
1694,8.451512647219872,29.0,33.0,29,0,2669
1695,8.136937540400547,29.0,33.0,29,0,2670
1696,8.335324380911105,29.0,33.0,29,0,2677
1697,8.304581256873266,29.0,33.0,29,0,2680
1698,8.16681403085183,32.0,33.0,32,0,2697
1699,8.078823439415029,32.0,33.0,32,0,2683
1700,8.158166471609116,30.0,33.0,30,0,2670
1701,8.424272153324102,30.0,33.0,30,0,2673
1702,8.047552749695688,30.0,33.0,30,0,2659
1703,7.991080811961441,30.0,33.0,30,0,2652
1704,8.144009709531744,30.0,33.0,30,0,2657
1705,8.043094803504582,30.0,33.0,30,0,2643
1706,7.950970549224231,32.0,33.0,32,0,2641
1707,8.029964270956583,32.0,33.0,32,0,2614
1708,8.334027083213973,32.0,33.0,32,0,2596
1709,8.752105806527931,32.0,33.0,32,0,2621
1710,8.486462251659832,32.0,33.0,32,0,2615
1711,8.364040576236768,32.0,33.0,32,0,2672
1712,8.193701515983133,32.0,33.0,32,0,2680
1713,8.45695932485325,32.0,33.0,32,0,2663
1714,8.530127603848312,32.0,33.0,32,0,2654
1715,7.970465428686386,32.0,33.0,32,0,2660
1716,8.122236217305696,32.0,33.0,32,0,2664
1717,8.198932099747282,30.0,33.0,30,0,2651
1718,8.570160644949107,30.0,33.0,30,0,2640
1719,8.253287120796783,32.0,33.0,32,0,2658
1720,8.42389369585797,32.0,33.0,32,0,2651
1721,8.365666648170782,30.0,33.0,30,0,2669
1722,8.330790027324303,30.0,33.0,30,0,2669
1723,8.282472930009956,30.0,33.0,30,0,2704
1724,7.965267171101661,30.0,33.0,30,0,2700
1725,8.197964810837911,30.0,33.0,30,0,2688
1726,8.28482849394427,30.0,33.0,30,0,2731
1727,8.224774605021024,30.0,33.0,30,0,2718
1728,8.06248410653353,30.0,33.0,30,0,2708
1729,8.27423238875258,30.0,33.0,30,0,2708
1730,8.20411459663148,30.0,33.0,30,0,2696
1731,7.856823184087377,30.0,33.0,30,0,2705
1732,7.761126060979237,30.0,33.0,30,0,2718
1733,7.631344723983481,29.0,33.0,29,0,2704
1734,7.998940782661418,29.0,33.0,29,0,2666
1735,8.046085859319238,29.0,33.0,29,0,2624
1736,8.10047008247523,30.0,33.0,30,0,2635
1737,8.085846860082714,30.0,33.0,30,0,2597
1738,8.618505300701822,30.0,33.0,30,0,2575
1739,8.488466171560862,30.0,33.0,30,0,2553
1740,8.320300455192076,30.0,33.0,30,0,2592
1741,8.185582864782752,30.0,33.0,30,0,2575
1742,8.540091639548029,30.0,33.0,30,0,2553
1743,8.461490482585782,30.0,33.0,30,0,2564
1744,8.041347425551706,30.0,33.0,30,0,2572
1745,8.588879015563961,29.0,33.0,29,0,2555
1746,8.618908300839685,30.0,33.0,30,0,2527
1747,8.357676142765571,30.0,33.0,30,0,2567
1748,8.313987427810728,29.0,33.0,29,0,2592
1749,8.409592074513043,30.0,33.0,30,0,2579
1750,8.424857529475272,30.0,33.0,30,0,2582
1751,8.450406187056313,30.0,33.0,30,0,2577
1752,8.316483903121378,30.0,33.0,30,0,2597
1753,8.488893204167848,30.0,33.0,30,0,2610
1754,7.986377312808451,30.0,33.0,30,0,2629
1755,7.97281009702997,30.0,33.0,30,0,2619
1756,8.211260888792518,30.0,33.0,30,0,2601
1757,8.688457949061869,30.0,33.0,30,0,2598
1758,8.27144730900624,29.0,33.0,29,0,2596
1759,7.914178274246753,30.0,33.0,30,0,2608
1760,8.076635159556778,29.0,33.0,29,0,2627
1761,7.982909869098867,29.0,33.0,29,0,2598
1762,8.49315295771975,30.0,33.0,30,0,2576
1763,8.253388353398485,30.0,33.0,30,0,2579
1764,8.093241445131667,30.0,33.0,30,0,2617
1765,8.42421044258662,31.0,33.0,31,0,2594
1766,8.107104507466833,31.0,33.0,31,0,2596
1767,8.037723090902421,30.0,33.0,30,0,2592
1768,8.011023334289115,30.0,33.0,30,0,2632
1769,8.120263740455371,30.0,33.0,30,0,2675
1770,7.80029706220277,30.0,33.0,30,0,2674
1771,7.935956384160322,30.0,33.0,30,0,2663
1772,8.309050072884716,30.0,33.0,30,0,2626
1773,8.259839056421939,30.0,33.0,30,0,2610
1774,8.234306309506659,30.0,33.0,30,0,2651
1775,8.44092710078883,29.0,33.0,29,0,2643
1776,7.6746684177368785,29.0,33.0,29,0,2669
1777,7.920377403960977,30.0,33.0,30,0,2662
1778,8.26973040804096,31.0,33.0,31,0,2650
1779,8.031231196744669,29.0,33.0,29,0,2668
1780,7.909635518847143,30.0,33.0,30,0,2660
1781,8.353338892452545,29.0,33.0,29,0,2663
1782,8.34072287978629,29.0,33.0,29,0,2672
1783,8.146866372889136,29.0,33.0,29,0,2725
1784,7.911106544148091,30.0,33.0,30,0,2748
1785,7.9297652335624065,29.0,33.0,29,0,2731
1786,8.173416626070988,29.0,33.0,29,0,2726
1787,7.7067429980331825,31.0,33.0,31,0,2744
1788,7.664514540759613,29.0,33.0,29,0,2746
1789,7.768845795093531,30.0,33.0,30,0,2734
1790,7.889306979862964,30.0,33.0,30,0,2717
1791,7.857027232835707,30.0,33.0,30,0,2708
1792,8.079290827109011,30.0,33.0,30,0,2711
1793,7.754266728137294,28.0,33.0,28,0,2712
1794,7.942174476386573,28.0,33.0,28,0,2705
1795,7.879005717303516,29.0,33.0,29,0,2697
1796,7.781801009547918,29.0,33.0,29,0,2699
1797,7.573621883747856,29.0,33.0,29,0,2715
1798,7.694076351342666,30.0,33.0,30,0,2748
1799,7.880723207193826,30.0,33.0,30,0,2721
1800,7.842832942111033,29.0,33.0,29,0,2712
1801,7.957142266991014,29.0,33.0,29,0,2718
1802,7.9156182935202555,31.0,33.0,31,0,2708
1803,7.9394930571843405,29.0,33.0,29,0,2728
1804,7.756401192995846,29.0,33.0,29,0,2727
1805,7.63740042708495,31.0,33.0,31,0,2697
1806,7.929964212301305,31.0,33.0,31,0,2688
1807,8.06624716514325,31.0,33.0,31,0,2690
1808,7.897813270335588,32.0,33.0,32,0,2698
1809,8.039476701765253,31.0,33.0,31,0,2701
1810,8.09517401710656,29.0,33.0,29,0,2708
1811,8.013830468355046,29.0,33.0,29,0,2741
1812,7.806838804733608,29.0,33.0,29,0,2737
1813,7.468791213576172,30.0,33.0,30,0,2752
1814,7.700876831762543,30.0,33.0,30,0,2735
1815,7.821175994917811,28.0,33.0,28,0,2726
1816,7.832595387847005,28.0,33.0,28,0,2739
1817,7.680431635078544,29.0,33.0,29,0,2729
1818,7.80342113883595,29.0,33.0,29,0,2746
1819,7.726622615009619,29.0,33.0,29,0,2726
1820,7.828925373857631,29.0,33.0,29,0,2707
1821,7.794981779631953,29.0,33.0,29,0,2683
1822,7.908745252354904,30.0,33.0,30,0,2669
1823,8.042828069952176,29.0,33.0,29,0,2692
1824,8.340921076842713,30.0,33.0,30,0,2717
1825,8.037821616320626,30.0,33.0,30,0,2726
1826,8.013388300862,28.0,33.0,28,0,2736
1827,7.836051329762226,29.0,33.0,29,0,2751
1828,7.962951198457376,29.0,33.0,29,0,2730
1829,8.108525646872703,28.0,33.0,28,0,2716
1830,8.095367812998239,31.0,33.0,31,0,2699
1831,7.897154208895259,31.0,33.0,31,0,2720
1832,8.168823837025675,31.0,33.0,31,0,2718
1833,8.209390642561033,31.0,33.0,31,0,2689
1834,8.244435481380961,29.0,33.0,29,0,2693
1835,7.780016272017274,29.0,33.0,29,0,2689
1836,8.000154770139801,29.0,33.0,29,0,2684
1837,8.344813115954658,29.0,33.0,29,0,2670
1838,8.244806903227435,31.0,33.0,31,0,2657
1839,7.921680623796504,31.0,33.0,31,0,2674
1840,8.212472517388331,29.0,33.0,29,0,2682
1841,8.163347050731112,29.0,33.0,29,0,2693
1842,8.11275827196803,31.0,33.0,31,0,2663
1843,8.274013018895687,31.0,33.0,31,0,2636
1844,8.076934067380368,31.0,33.0,31,0,2667
1845,8.069161638116755,31.0,33.0,31,0,2673
1846,8.169000492740512,31.0,33.0,31,0,2670
1847,8.068561948636264,31.0,33.0,31,0,2670
1848,7.711588372933375,29.0,33.0,29,0,2669
1849,8.239549738570314,31.0,33.0,31,0,2671
1850,8.09411725773251,31.0,33.0,31,0,2690
1851,7.733985891571166,31.0,33.0,31,0,2695
1852,7.7170987506335065,31.0,33.0,31,0,2695
1853,7.744194991048259,31.0,33.0,31,0,2686
1854,7.960942704583232,29.0,33.0,29,0,2653
1855,8.162735996844358,29.0,33.0,29,0,2659
1856,8.090892886675048,29.0,33.0,29,0,2689
1857,8.11444765449405,29.0,33.0,29,0,2705
1858,7.97292150820621,30.0,33.0,30,0,2748
1859,7.933789500461274,29.0,33.0,29,0,2747
1860,7.692302656712499,29.0,33.0,29,0,2744
1861,7.776512352933361,29.0,33.0,29,0,2754
1862,8.04131133168919,29.0,33.0,29,0,2736
1863,7.689236441019227,29.0,33.0,29,0,2691
1864,8.092442328292323,29.0,33.0,29,0,2666
1865,8.435325202856012,29.0,33.0,29,0,2657
1866,7.878710046982953,29.0,33.0,29,0,2676
1867,8.104474063153042,28.0,33.0,28,0,2683
1868,7.984748378852474,30.0,33.0,30,0,2688
1869,8.167669665381293,30.0,33.0,30,0,2693
1870,7.82249262485892,30.0,33.0,30,0,2681
1871,8.042326506305352,29.0,33.0,29,0,2690
1872,8.111833398540618,29.0,33.0,29,0,2667
1873,8.071979416926055,29.0,33.0,29,0,2643
1874,7.970748725869389,29.0,33.0,29,0,2631
1875,7.789705560234329,29.0,33.0,29,0,2654
1876,7.942902969663426,29.0,33.0,29,0,2645
1877,8.109654040024271,29.0,33.0,29,0,2657
1878,8.145738561234898,29.0,33.0,29,0,2663
1879,8.181439436922423,29.0,33.0,29,0,2651
1880,8.162370786682771,29.0,33.0,29,0,2655
1881,8.372643589835455,29.0,33.0,29,0,2681
1882,8.24486938642069,29.0,33.0,29,0,2680
1883,8.102556798967576,29.0,33.0,29,0,2710
1884,8.20091049527088,29.0,33.0,29,0,2699
1885,8.336684123684428,29.0,33.0,29,0,2686
1886,8.450072659021535,31.0,33.0,31,0,2671
1887,8.280176564780799,31.0,33.0,31,0,2660
1888,8.266789498761133,29.0,33.0,29,0,2671
1889,8.335027707967074,31.0,33.0,31,0,2686
1890,8.293254991433445,31.0,33.0,31,0,2667
1891,8.650794697747171,31.0,33.0,31,0,2697
1892,8.297294647372942,31.0,33.0,31,0,2724
1893,8.577976008908962,31.0,33.0,31,0,2753
1894,7.916272877098816,30.0,33.0,30,0,2757
1895,7.99321987656762,30.0,33.0,30,0,2775
1896,7.922937115530342,30.0,33.0,30,0,2762
1897,8.300146948532616,30.0,33.0,30,0,2716
1898,8.404061186965652,30.0,33.0,30,0,2701
1899,8.422497874118047,31.0,33.0,31,0,2683
1900,8.18188350962069,30.0,33.0,30,0,2677
1901,8.014963770683053,30.0,33.0,30,0,2718
1902,8.075747149855808,30.0,33.0,30,0,2726
1903,8.565694389111998,29.0,33.0,29,0,2724
1904,8.145703262132443,29.0,33.0,29,0,2733
1905,8.083190682338893,31.0,33.0,31,0,2766
1906,7.877205893893263,31.0,33.0,31,0,2769
1907,7.7154266227910115,31.0,33.0,31,0,2810
1908,7.728512744735272,31.0,33.0,31,0,2799
1909,7.677394547084138,31.0,33.0,31,0,2785
1910,7.6859933297496585,30.0,33.0,30,0,2769
1911,7.577189036017581,29.0,33.0,29,0,2766
1912,7.5957087691588265,29.0,33.0,29,0,2773
1913,7.8828315959995185,29.0,33.0,29,0,2773
1914,8.061506851148035,29.0,33.0,29,0,2755
1915,7.9328504328555915,29.0,33.0,29,0,2758
1916,7.849765043890832,30.0,33.0,30,0,2752
1917,7.624830656019397,30.0,33.0,30,0,2762
1918,7.813323203407573,29.0,33.0,29,0,2753
1919,7.7327564479027995,30.0,33.0,30,0,2743
1920,8.08897006750648,31.0,33.0,31,0,2779
1921,7.865746139547407,31.0,33.0,31,0,2789
1922,7.777142232335888,29.0,33.0,29,0,2810
1923,8.234862283436676,29.0,33.0,29,0,2789
1924,7.870931680627321,30.0,33.0,30,0,2795
1925,7.8106116481639285,29.0,33.0,29,0,2794
1926,7.719747521635034,29.0,33.0,29,0,2785
1927,7.758115233756775,29.0,33.0,29,0,2766
1928,7.958224916446072,29.0,33.0,29,0,2762
1929,7.813099848982453,29.0,33.0,29,0,2775
1930,7.882314462563117,29.0,33.0,29,0,2763
1931,7.808025420656545,29.0,33.0,29,0,2752
1932,7.909363947794742,29.0,33.0,29,0,2733
1933,7.903694062914088,28.0,33.0,28,0,2732
1934,8.31912907055549,28.0,33.0,28,0,2729
1935,7.919808242353512,28.0,33.0,28,0,2708
1936,7.277237831109499,28.0,33.0,28,0,2716
1937,7.732366104829442,29.0,33.0,29,0,2671
1938,7.815981014098035,28.0,33.0,28,0,2676
1939,7.982069949914448,30.0,33.0,30,0,2670
1940,8.125380609968143,29.0,33.0,29,0,2658
1941,7.794250121914172,28.0,33.0,28,0,2689
1942,7.5615971032838765,29.0,33.0,29,0,2666
1943,7.835331528291654,28.0,33.0,28,0,2700
1944,7.91421929900447,28.0,33.0,28,0,2705
1945,7.9648710084403,29.0,33.0,29,0,2721
1946,7.744858545745045,29.0,33.0,29,0,2690
1947,7.845214525082133,29.0,33.0,29,0,2706
1948,7.511193614560616,29.0,33.0,29,0,2727
1949,8.001498627370967,29.0,33.0,29,0,2713
1950,7.726373625469782,31.0,33.0,31,0,2695
1951,8.21193185625442,31.0,33.0,31,0,2685
1952,7.934157329866447,31.0,33.0,31,0,2691
1953,8.233662141884915,31.0,33.0,31,0,2724
1954,8.34340138337141,30.0,33.0,30,0,2718
1955,8.182751829767806,30.0,33.0,30,0,2708
1956,7.92569449061821,30.0,33.0,30,0,2715
1957,8.249810489433413,31.0,33.0,31,0,2709
1958,8.24907102814055,30.0,33.0,30,0,2699
1959,8.202440007516863,31.0,33.0,31,0,2702
1960,7.99062315336981,29.0,33.0,29,0,2712
1961,7.935262669048347,29.0,33.0,29,0,2703
1962,7.887541383158138,29.0,33.0,29,0,2690
1963,8.309785200323201,29.0,33.0,29,0,2697
1964,8.438474757667738,29.0,33.0,29,0,2696
1965,8.029584231750002,29.0,33.0,29,0,2721
1966,7.987081855111837,29.0,33.0,29,0,2721
1967,8.085888845157033,29.0,33.0,29,0,2740
1968,7.842335146531334,29.0,33.0,29,0,2749
1969,8.38680454095075,29.0,33.0,29,0,2746
1970,8.168670455950238,29.0,33.0,29,0,2785
1971,8.439052592179122,29.0,33.0,29,0,2822
1972,8.239917527603897,29.0,33.0,29,0,2812
1973,8.046534026623341,29.0,33.0,29,0,2796
1974,8.005101136415353,29.0,33.0,29,0,2815
1975,8.224147781139374,29.0,33.0,29,0,2828
1976,7.908125846667216,29.0,33.0,29,0,2827
1977,7.761651234097843,29.0,33.0,29,0,2805
1978,8.29091228014392,29.0,33.0,29,0,2793
1979,8.342754564375218,29.0,33.0,29,0,2793
1980,7.656547502536329,29.0,33.0,29,0,2819
1981,7.9779908242586695,29.0,33.0,29,0,2847
1982,8.117563151567099,29.0,33.0,29,0,2846
1983,7.944382896786012,28.0,33.0,28,0,2831
1984,7.4399460896761855,29.0,33.0,29,0,2852
1985,7.585489471420183,28.0,33.0,28,0,2831
1986,7.692615988510076,28.0,33.0,28,0,2836
1987,7.881156676796876,28.0,33.0,28,0,2837
1988,7.967325376394584,28.0,33.0,28,0,2841
1989,8.021284429500481,27.0,33.0,27,0,2818
1990,7.431255397517046,27.0,33.0,27,0,2822
1991,7.52148417876846,29.0,33.0,29,0,2785
1992,7.64905775103157,29.0,33.0,29,0,2752
1993,7.633314831096568,29.0,33.0,29,0,2721
1994,7.630316381978897,29.0,33.0,29,0,2719
1995,8.034612554886854,29.0,33.0,29,0,2718
1996,7.811614874592359,28.0,33.0,28,0,2695
1997,8.046929103721506,29.0,33.0,29,0,2694
1998,8.198361183943943,28.0,33.0,28,0,2672
1999,8.294253587033577,28.0,33.0,28,0,2656
2000,7.944050818568976,29.0,33.0,29,0,2689
